iso3,country_name,year,n_months_aeti,n_months_pcp,VETb_m3,irr_area_m2,AETI_wsum,ETb_wsum,landuse_source
,Jamaica,2023,12,12,4379230.738281323,4.0057924990569985E8,4.000138875273379E10,4.379230738281322E9,GMIE-100
,Navassa I,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cuba,2023,12,12,46145.94458233583,3240754.404354689,1.8969871110191223E8,4.614594458233585E7,GMIE-100
,Cayman Is,2023,12,12,211210.43829597853,1.2729013353149593E7,8.744754109202013E8,2.1121043829597872E8,GMIE-100
,Antarctica,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Antarctica,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Bouvet Island,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,S Georgia & S Sandwich Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,St Helena,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Turkmenistan,2023,12,12,1.1818832314928176E9,4.221804839506698E10,1.2494771767839473E12,1.181883231492819E12,GMIE-100
,Kyrgyzstan,2023,12,12,2.669569589718743E8,1.2227437494727264E10,3.651827042363659E11,2.669569589718742E11,GMIE-100
,Kazakhstan,2023,12,12,8.341017015313812E8,4.9078718796569275E10,1.0858015127567938E12,8.341017015313833E11,GMIE-100
,Tajikistan,2023,12,12,5.2185397297762895E8,1.5594111259810457E10,6.652659124417936E11,5.218539729776287E11,GMIE-100
,Uzbekistan,2023,12,12,3.104131127153977E9,7.305280462338747E10,3.4232360569561943E12,3.1041311271539663E12,GMIE-100
,French S & Antarctic Lands,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Reunion,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mauritius,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Seychelles,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,British Indian Ocean Terr,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Heard I & McDonald Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Christmas I,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Cocos (Keeling) Is,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Mexico,2023,12,12,4.236276435800675E9,1.2412726615292838E11,1.0316457921982375E13,4.2362764358006787E12,GMIE-100
,Clipperton Island,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2023,12,12,3.784934092585726E8,9.894724304290712E10,6.605138432020143E12,3.7849340925857324E11,GMIE-100
,"Bahamas, The",2023,12,12,5126133.3298939755,6.103024403267131E8,4.851650296341887E10,5.126133329893972E9,GMIE-100
,Turks & Caicos Is,2023,12,12,765475.0353190542,3.899745690114717E7,2.8358577944761295E9,7.654750353190548E8,GMIE-100
,Bermuda,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Greenland,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2023,12,12,1404606.100233502,4.669145325968187E9,1.6593326265271713E11,1.4046061002335029E9,GMIE-100
,St Pierre & Miquelon,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States,2023,12,12,1.356504674349294E8,8.574223003093382E10,4.228508525269712E12,1.3565046743492955E11,GMIE-100
,Canada,2023,12,12,3.679126805069833E8,1.6247337469101694E10,4.343712955583698E11,3.679126805069831E11,GMIE-100
,Canada,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,United States (Alaska),2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Canada,2023,12,12,5.6616166440656796E7,1.9160855204815707E9,7.572804023047203E10,5.661616644065679E10,GMIE-100
,United States,2023,12,12,1.613566852311631E9,5.077228927275737E10,2.5149813728053193E12,1.6135668523116318E12,GMIE-100
,United States,2023,12,12,1.6743774257425976E9,2.532153091594975E10,1.954380909924477E12,1.6743774257425994E12,GMIE-100
,Bolivia,2023,12,12,6.466803058318008E7,3.286720525359481E9,2.5529939263533075E11,6.466803058318002E10,GMIE-100
,Chile,2023,12,12,8.019830791465281E8,2.3346017697963913E10,1.215900111957514E12,8.019830791465266E11,GMIE-100
,Paraguay,2023,12,12,3.0369121952622637E7,4.785297318792114E9,3.7774934879684625E11,3.0369121952622604E10,GMIE-100
,Argentina,2023,12,12,7.936060735237955E8,4.41028737176741E10,2.8961733827524023E12,7.936060735237961E11,GMIE-100
,Uruguay,2023,12,12,6514075.447656853,3.3792820401702037E9,2.1393167920060037E11,6.514075447656847E9,GMIE-100
,Invernada Area,2023,12,12,0.0,352938.75701186515,1.9323839696024988E7,0.0,GMIE-100
,Isla Brasilera,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Falkland Islands,2023,12,12,78681.86998625484,6820157.7500659665,7.868186998625483E7,7.868186998625483E7,GMIE-100
,Ecuador,2023,12,12,1.2137667503397399E8,3.573593268385934E9,3.3946740956032654E11,1.2137667503397435E11,GMIE-100
,Venezuela,2023,12,12,6.4184176281691365E7,4.145177064068566E9,4.782671766354805E11,6.418417628169126E10,GMIE-100
,Suriname,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,French Guiana,2023,12,12,0.0,0.0,0.0,0.0,GMIE-100
,Guyana,2023,12,12,373306.09092374187,5.985716246903046E7,6.893575367453471E9,3.733060909237416E8,GMIE-100
,Colombia,2023,12,12,1.0698549335049818E8,1.004900087384823E10,1.0758970869561892E12,1.069854933504982E11,GMIE-100
,Peru,2023,12,12,1.318306401331589E9,3.689039054500189E10,1.939028865177799E12,1.3183064013315908E12,GMIE-100
,Brazil,2023,12,12,1.180454890616654E9,8.96791181996065E10,8.337181936331728E12,1.180454890616654E12,GMIE-100
,El Salvador,2023,12,12,4.5569243221621975E7,1.2104213064422183E9,1.4956311623276184E11,4.5569243221621994E10,GMIE-100
,Guatemala,2023,12,12,1.299686176730723E8,8.584212899941866E9,8.683223093169016E11,1.2996861767307196E11,GMIE-100
,Panama,2023,12,12,4.00489501450317E7,3.0881811533433146E9,2.2013908314080423E11,4.0048950145031685E10,GMIE-100
,Costa Rica,2023,12,12,1.5332677509803114E7,1.7529759885539887E9,1.6312586494471915E11,1.5332677509803093E10,GMIE-100
,Nicaragua,2023,12,12,1.2343595065888259E8,4.663609716479382E9,4.786580055110337E11,1.2343595065888234E11,GMIE-100
,Honduras,2023,12,12,4.5133565633027256E7,3.3419357590304728E9,3.6390425463877734E11,4.5133565633027435E10,GMIE-100
,Belize,2023,12,12,2060884.6461476872,7.581941719323162E8,6.68685952178539E10,2.0608846461476846E9,GMIE-100
